car_name,location,km_driven,fuel_type,transmission_type,owner_type,mileage,engine,max_power,seats,price_inr,vehicle_age,brand,model,seller_type
Hyundai i20,Unknown,51000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,450000.0,6,Hyundai,i20,Individual
Volkswagen Polo,Unknown,59000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,495000.0,7,Volkswagen,Polo,Dealer
Maruti Swift Dzire,Unknown,60000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,610000.0,3,Maruti,Swift Dzire,Individual
Toyota Innova,Unknown,160000,Diesel,Manual,Unknown,18.15,1493.0,97.7,8.0,450000.0,12,Toyota,Innova,Individual
Mahindra KUV,Unknown,40000,Diesel,Manual,Unknown,18.15,1493.0,97.7,6.0,450000.0,5,Mahindra,KUV,Individual
Tata Safari,Unknown,64579,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,875000.0,5,Tata,Safari,Dealer
Hyundai Creta,Unknown,35000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,850000.0,6,Hyundai,Creta,Individual
Audi A4,Unknown,69000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,925000.0,10,Audi,A4,Dealer
Maruti Alto,Unknown,8000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,335000.0,2,Maruti,Alto,Dealer
Honda City,Unknown,55055,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,600000.0,5,Honda,City,Dealer
Renault KWID,Unknown,15000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,375000.0,2,Renault,KWID,Individual
Audi A4,Unknown,74000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,1100000.0,11,Audi,A4,Dealer
BMW X5,Unknown,47270,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,4150000.0,5,BMW,X5,Dealer
Maruti Swift,Unknown,80000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,400000.0,7,Maruti,Swift,Individual
Maruti Swift,Unknown,35000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,400000.0,5,Maruti,Swift,Individual
Datsun RediGO,Unknown,14000,Petrol,Automatic,Unknown,18.15,1493.0,97.7,5.0,349000.0,3,Datsun,RediGO,Dealer
Datsun RediGO,Unknown,25000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,225000.0,3,Datsun,RediGO,Individual
Mahindra KUV,Unknown,40000,Petrol,Manual,Unknown,18.15,1493.0,97.7,6.0,500000.0,4,Mahindra,KUV,Individual
Maruti Ertiga,Unknown,58000,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,750000.0,6,Maruti,Ertiga,Dealer
Maruti Alto,Unknown,5000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,390000.0,2,Maruti,Alto,Individual
Maruti Alto,Unknown,50000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,240000.0,7,Maruti,Alto,Dealer
Renault Duster,Unknown,36000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,680000.0,4,Renault,Duster,Dealer
Toyota Innova,Unknown,51000,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,1090000.0,6,Toyota,Innova,Dealer
Mahindra KUV,Unknown,15000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,400000.0,5,Mahindra,KUV,Individual
Maruti Vitara,Unknown,100000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,760000.0,4,Maruti,Vitara,Individual
Tata Nexon,Unknown,51000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,775000.0,3,Tata,Nexon,Dealer
Mahindra Marazzo,Unknown,45800,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,1050000.0,2,Mahindra,Marazzo,Dealer
Maruti Swift Dzire,Unknown,30000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,780000.0,2,Maruti,Swift Dzire,Dealer
Hyundai i20,Unknown,29599,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,600000.0,4,Hyundai,i20,Dealer
Volkswagen Vento,Unknown,90000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,375000.0,8,Volkswagen,Vento,Individual
Maruti Swift,Unknown,79000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,525000.0,6,Maruti,Swift,Dealer
Hyundai i20,Unknown,100000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,190000.0,11,Hyundai,i20,Individual
BMW 3,Unknown,31000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,2150000.0,6,BMW,3,Dealer
Renault KWID,Unknown,25000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,285000.0,4,Renault,KWID,Individual
Hyundai Verna,Unknown,38000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,450000.0,8,Hyundai,Verna,Individual
Tata Tiago,Unknown,60000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,375000.0,3,Tata,Tiago,Individual
Hyundai i20,Unknown,80000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,500000.0,6,Hyundai,i20,Individual
Honda WR-V,Unknown,15299,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,800000.0,3,Honda,WR-V,Dealer
Honda Jazz,Unknown,25428,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,520000.0,4,Honda,Jazz,Dealer
Maruti Wagon R,Unknown,37000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,250000.0,9,Maruti,Wagon R,Individual
Mahindra XUV300,Unknown,15000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,1050000.0,2,Mahindra,XUV300,Individual
Honda City,Unknown,11000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,1100000.0,3,Honda,City,Individual
Datsun GO,Unknown,30000,Petrol,Automatic,Unknown,18.15,1493.0,97.7,5.0,550000.0,2,Datsun,GO,Individual
Mahindra KUV100,Unknown,16000,Petrol,Manual,Unknown,18.15,1493.0,97.7,6.0,480000.0,3,Mahindra,KUV100,Individual
Hyundai Verna,Unknown,45000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,1150000.0,2,Hyundai,Verna,Dealer
Renault Duster,Unknown,90000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,500000.0,7,Renault,Duster,Individual
Tata Nexon,Unknown,10000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,685000.0,3,Tata,Nexon,Individual
Ford Figo,Unknown,46132,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,139000.0,10,Ford,Figo,Dealer
Maruti Alto,Unknown,40000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,250000.0,6,Maruti,Alto,Individual
Hyundai Verna,Unknown,60000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,450000.0,8,Hyundai,Verna,Individual
Honda Amaze,Unknown,56348,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,400000.0,5,Honda,Amaze,Dealer
Mahindra KUV,Unknown,15000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,420000.0,5,Mahindra,KUV,Individual
Maruti Swift,Unknown,64000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,440000.0,7,Maruti,Swift,Dealer
Honda Amaze,Unknown,5000,Petrol,Automatic,Unknown,18.15,1493.0,97.7,5.0,800000.0,2,Honda,Amaze,Individual
Renault KWID,Unknown,12000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,330000.0,3,Renault,KWID,Individual
Renault KWID,Unknown,9748,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,350000.0,4,Renault,KWID,Individual
Honda Jazz,Unknown,48731,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,650000.0,5,Honda,Jazz,Dealer
Mahindra Scorpio,Unknown,100000,Diesel,Manual,Unknown,18.15,1493.0,97.7,8.0,590000.0,7,Mahindra,Scorpio,Dealer
Honda City,Unknown,27000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,775000.0,5,Honda,City,Dealer
Tata Tiago,Unknown,25000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,450000.0,3,Tata,Tiago,Individual
Mahindra XUV500,Unknown,30000,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,820000.0,6,Mahindra,XUV500,Individual
Hyundai Verna,Unknown,70000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,800000.0,5,Hyundai,Verna,Dealer
Maruti Ciaz,Unknown,40000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,549000.0,6,Maruti,Ciaz,Individual
Hyundai Venue,Unknown,2600,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,950000.0,1,Hyundai,Venue,Individual
Ford Ecosport,Unknown,80000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,525000.0,7,Ford,Ecosport,Dealer
Maruti Swift Dzire,Unknown,85000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,225000.0,10,Maruti,Swift Dzire,Dealer
Ford Aspire,Unknown,79661,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,570000.0,6,Ford,Aspire,Dealer
Hyundai i10,Unknown,70000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,290000.0,9,Hyundai,i10,Individual
Ford Ecosport,Unknown,34000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,550000.0,8,Ford,Ecosport,Dealer
Honda City,Unknown,84470,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,425000.0,10,Honda,City,Dealer
Hyundai i20,Unknown,25656,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,650000.0,3,Hyundai,i20,Individual
Hyundai Grand,Unknown,73000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,375000.0,4,Hyundai,Grand,Individual
Maruti Swift Dzire,Unknown,100000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,200000.0,11,Maruti,Swift Dzire,Individual
Hyundai Grand,Unknown,1000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,636000.0,1,Hyundai,Grand,Individual
Honda City,Unknown,46046,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,625000.0,6,Honda,City,Dealer
Hyundai i10,Unknown,54111,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,299000.0,6,Hyundai,i10,Dealer
Honda Jazz,Unknown,40000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,495000.0,6,Honda,Jazz,Dealer
Honda City,Unknown,80000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,700000.0,4,Honda,City,Individual
Maruti Swift Dzire,Unknown,10000,Petrol,Automatic,Unknown,18.15,1493.0,97.7,5.0,630000.0,4,Maruti,Swift Dzire,Individual
Hyundai Grand,Unknown,58072,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,490000.0,3,Hyundai,Grand,Dealer
Toyota Fortuner,Unknown,1677,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,2950000.0,2,Toyota,Fortuner,Dealer
Mahindra Bolero,Unknown,40000,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,700000.0,2,Mahindra,Bolero,Individual
Hyundai Creta,Unknown,73185,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,1350000.0,3,Hyundai,Creta,Dealer
Maruti Swift,Unknown,89000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,350000.0,7,Maruti,Swift,Individual
Maruti Swift Dzire,Unknown,10000,Petrol,Automatic,Unknown,18.15,1493.0,97.7,5.0,710000.0,2,Maruti,Swift Dzire,Individual
Mahindra Bolero,Unknown,200000,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,360000.0,8,Mahindra,Bolero,Individual
Hyundai i20,Unknown,30000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,500000.0,8,Hyundai,i20,Individual
Maruti Wagon R,Unknown,16000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,329000.0,5,Maruti,Wagon R,Dealer
Tata Tiago,Unknown,5000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,520000.0,2,Tata,Tiago,Individual
Maruti Alto,Unknown,60000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,200000.0,11,Maruti,Alto,Individual
Honda City,Unknown,102620,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,430000.0,10,Honda,City,Dealer
Maruti Alto,Unknown,110000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,180000.0,7,Maruti,Alto,Individual
Maruti Alto,Unknown,50000,CNG,Manual,Unknown,18.15,1493.0,97.7,5.0,240000.0,6,Maruti,Alto,Individual
Hyundai i20,Unknown,19000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,499000.0,5,Hyundai,i20,Dealer
Hyundai Creta,Unknown,15000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,1300000.0,2,Hyundai,Creta,Individual
Maruti Swift Dzire,Unknown,70000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,580000.0,6,Maruti,Swift Dzire,Individual
Renault Duster,Unknown,43001,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,449000.0,7,Renault,Duster,Dealer
Honda Amaze,Unknown,33000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,550000.0,3,Honda,Amaze,Individual
Renault KWID,Unknown,12123,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,375000.0,2,Renault,KWID,Individual
Maruti Swift Dzire,Unknown,60682,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,450000.0,10,Maruti,Swift Dzire,Dealer
Volkswagen Vento,Unknown,65000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,265000.0,10,Volkswagen,Vento,Dealer
Toyota Fortuner,Unknown,40000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,7.0,2250000.0,5,Toyota,Fortuner,Dealer
Maruti Swift,Unknown,50500,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,325000.0,9,Maruti,Swift,Dealer
Renault KWID,Unknown,35000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,250000.0,5,Renault,KWID,Dealer
Ford Figo,Unknown,80000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,200000.0,8,Ford,Figo,Individual
Mercedes-Benz GL-Class,Unknown,93000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,7.0,3450000.0,7,Mercedes-Benz,GL-Class,Dealer
Maruti Ciaz,Unknown,1685,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,810000.0,1,Maruti,Ciaz,Individual
Maruti Wagon R,Unknown,35000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,350000.0,4,Maruti,Wagon R,Dealer
Maruti Baleno,Unknown,98521,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,650000.0,4,Maruti,Baleno,Dealer
Honda WR-V,Unknown,69700,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,775000.0,4,Honda,WR-V,Dealer
Skoda Rapid,Unknown,87232,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,260000.0,7,Skoda,Rapid,Dealer
Hyundai i20,Unknown,31280,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,150000.0,10,Hyundai,i20,Dealer
Hyundai Creta,Unknown,50000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,960000.0,5,Hyundai,Creta,Individual
Maruti Swift,Unknown,75000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,250000.0,11,Maruti,Swift,Individual
Ford Aspire,Unknown,15850,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,690000.0,3,Ford,Aspire,Dealer
Maruti Baleno,Unknown,479000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,479000.0,5,Maruti,Baleno,Dealer
Mahindra XUV500,Unknown,35000,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,1100000.0,4,Mahindra,XUV500,Individual
Maruti Alto,Unknown,20000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,230000.0,6,Maruti,Alto,Individual
Maruti Ertiga,Unknown,7000,Petrol,Manual,Unknown,18.15,1493.0,97.7,7.0,850000.0,2,Maruti,Ertiga,Individual
Toyota Innova,Unknown,169000,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,1200000.0,6,Toyota,Innova,Individual
BMW 3,Unknown,35000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,3100000.0,4,BMW,3,Individual
Maruti Vitara,Unknown,40000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,810000.0,2,Maruti,Vitara,Individual
Hyundai i10,Unknown,47000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,250000.0,8,Hyundai,i10,Dealer
Tata Tigor,Unknown,13230,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,520000.0,4,Tata,Tigor,Individual
Maruti Wagon R,Unknown,60000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,120000.0,14,Maruti,Wagon R,Individual
Maruti Swift,Unknown,80000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,315000.0,8,Maruti,Swift,Dealer
Mahindra Bolero,Unknown,70000,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,589000.0,4,Mahindra,Bolero,Dealer
Mahindra Thar,Unknown,15000,Diesel,Manual,Unknown,18.15,1493.0,97.7,6.0,850000.0,4,Mahindra,Thar,Individual
Ford Aspire,Unknown,19543,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,475000.0,5,Ford,Aspire,Individual
Hyundai i20,Unknown,25000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,599000.0,3,Hyundai,i20,Dealer
Maruti Ertiga,Unknown,40000,Petrol,Manual,Unknown,18.15,1493.0,97.7,7.0,820000.0,4,Maruti,Ertiga,Individual
Renault Duster,Unknown,100000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,700000.0,4,Renault,Duster,Individual
Hyundai i10,Unknown,15000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,330000.0,6,Hyundai,i10,Individual
Ford Figo,Unknown,23207,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,220000.0,9,Ford,Figo,Dealer
Maruti Ignis,Unknown,15000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,575000.0,4,Maruti,Ignis,Dealer
Maruti Swift,Unknown,44235,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,410000.0,7,Maruti,Swift,Dealer
Maruti Swift Dzire,Unknown,57102,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,675000.0,5,Maruti,Swift Dzire,Dealer
Maruti Ertiga,Unknown,46000,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,640000.0,5,Maruti,Ertiga,Dealer
Maruti Swift Dzire,Unknown,67004,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,585000.0,5,Maruti,Swift Dzire,Dealer
Jeep Compass,Unknown,10000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,1699000.0,2,Jeep,Compass,Individual
Maruti Wagon R,Unknown,70000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,125000.0,14,Maruti,Wagon R,Individual
Mahindra XUV500,Unknown,60000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,7.0,1200000.0,5,Mahindra,XUV500,Individual
Skoda Rapid,Unknown,70000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,450000.0,6,Skoda,Rapid,Individual
Renault KWID,Unknown,15000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,370000.0,5,Renault,KWID,Individual
Ford Ecosport,Unknown,75000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,575000.0,6,Ford,Ecosport,Dealer
Maruti Swift Dzire,Unknown,50340,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,540000.0,7,Maruti,Swift Dzire,Dealer
Maruti Ciaz,Unknown,34000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,575000.0,5,Maruti,Ciaz,Dealer
Ford Figo,Unknown,56000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,325000.0,11,Ford,Figo,Dealer
Maruti Ertiga,Unknown,62000,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,795000.0,4,Maruti,Ertiga,Dealer
Honda WR-V,Unknown,86300,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,800000.0,4,Honda,WR-V,Dealer
Maruti Swift,Unknown,13600,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,565000.0,3,Maruti,Swift,Individual
Maruti Alto,Unknown,20000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,310000.0,3,Maruti,Alto,Individual
Maruti Alto,Unknown,28882,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,310000.0,6,Maruti,Alto,Dealer
Tata Safari,Unknown,60000,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,350000.0,8,Tata,Safari,Individual
Maruti Swift Dzire,Unknown,80000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,390000.0,8,Maruti,Swift Dzire,Individual
Maruti Swift Dzire,Unknown,110000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,670000.0,4,Maruti,Swift Dzire,Individual
Renault KWID,Unknown,38000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,345000.0,3,Renault,KWID,Dealer
Maruti Alto,Unknown,15000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,265000.0,3,Maruti,Alto,Individual
Maruti Ertiga,Unknown,57000,Petrol,Manual,Unknown,18.15,1493.0,97.7,7.0,439000.0,9,Maruti,Ertiga,Individual
Maruti Baleno,Unknown,3600,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,700000.0,1,Maruti,Baleno,Individual
Maruti Swift,Unknown,78000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,550000.0,7,Maruti,Swift,Individual
Hyundai Creta,Unknown,15000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,1050000.0,2,Hyundai,Creta,Individual
Honda Jazz,Unknown,31000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,489000.0,4,Honda,Jazz,Dealer
Maruti Swift,Unknown,48000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,600000.0,3,Maruti,Swift,Individual
Honda Jazz,Unknown,4065,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,810000.0,2,Honda,Jazz,Dealer
Maruti Celerio,Unknown,20000,Petrol,Automatic,Unknown,18.15,1493.0,97.7,5.0,565000.0,2,Maruti,Celerio,Dealer
Hyundai i20,Unknown,63817,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,515000.0,9,Hyundai,i20,Dealer
Maruti Alto,Unknown,40000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,170000.0,9,Maruti,Alto,Individual
Maruti Wagon R,Unknown,36000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,310000.0,7,Maruti,Wagon R,Dealer
Maruti Vitara,Unknown,34000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,650000.0,4,Maruti,Vitara,Dealer
Hyundai Creta,Unknown,80000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,910000.0,3,Hyundai,Creta,Individual
Hyundai Verna,Unknown,50000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,170000.0,10,Hyundai,Verna,Individual
Mahindra KUV100,Unknown,23000,Diesel,Manual,Unknown,18.15,1493.0,97.7,6.0,710000.0,3,Mahindra,KUV100,Individual
Mahindra Scorpio,Unknown,180000,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,450000.0,8,Mahindra,Scorpio,Individual
Maruti Swift,Unknown,41000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,330000.0,8,Maruti,Swift,Dealer
Hyundai Grand,Unknown,12000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,445000.0,4,Hyundai,Grand,Dealer
Hyundai i20,Unknown,30000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,650000.0,6,Hyundai,i20,Individual
Maruti Swift,Unknown,42120,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,470000.0,7,Maruti,Swift,Dealer
BMW 6,Unknown,12500,Petrol,Automatic,Unknown,18.15,1493.0,97.7,4.0,5200000.0,3,BMW,6,Individual
Maruti Baleno,Unknown,20000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,750000.0,3,Maruti,Baleno,Individual
Renault Duster,Unknown,80000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,640000.0,5,Renault,Duster,Individual
Hyundai i20,Unknown,25000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,750000.0,3,Hyundai,i20,Individual
Renault Duster,Unknown,130000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,440000.0,9,Renault,Duster,Individual
Maruti Swift Dzire,Unknown,100000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,450000.0,5,Maruti,Swift Dzire,Individual
Mahindra Scorpio,Unknown,15000,Diesel,Manual,Unknown,18.15,1493.0,97.7,8.0,900000.0,7,Mahindra,Scorpio,Individual
Volkswagen Vento,Unknown,4000,Petrol,Automatic,Unknown,18.15,1493.0,97.7,5.0,1250000.0,2,Volkswagen,Vento,Dealer
Audi A6,Unknown,59654,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,1449000.0,8,Audi,A6,Dealer
Honda City,Unknown,146781,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,575000.0,7,Honda,City,Dealer
Hyundai i10,Unknown,32000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,410000.0,4,Hyundai,i10,Individual
BMW 5,Unknown,50000,Petrol,Automatic,Unknown,18.15,1493.0,97.7,5.0,790000.0,13,BMW,5,Dealer
Datsun RediGO,Unknown,13000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,215000.0,4,Datsun,RediGO,Individual
Maruti Ertiga,Unknown,50000,Petrol,Manual,Unknown,18.15,1493.0,97.7,7.0,700000.0,5,Maruti,Ertiga,Individual
Honda City,Unknown,47000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,510000.0,7,Honda,City,Dealer
Hyundai i10,Unknown,45415,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,195000.0,11,Hyundai,i10,Individual
Honda City,Unknown,58719,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,670000.0,7,Honda,City,Dealer
Maruti Swift Dzire,Unknown,21000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,650000.0,4,Maruti,Swift Dzire,Individual
Renault KWID,Unknown,4269,Petrol,Automatic,Unknown,18.15,1493.0,97.7,5.0,415000.0,2,Renault,KWID,Dealer
Honda City,Unknown,57000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,1060000.0,2,Honda,City,Dealer
Honda City,Unknown,28000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,899000.0,3,Honda,City,Dealer
Skoda Superb,Unknown,30000,Petrol,Automatic,Unknown,18.15,1493.0,97.7,5.0,1960000.0,4,Skoda,Superb,Dealer
Toyota Innova,Unknown,70000,Diesel,Manual,Unknown,18.15,1493.0,97.7,8.0,1380000.0,4,Toyota,Innova,Individual
Tata Tiago,Unknown,33000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,495000.0,4,Tata,Tiago,Dealer
